Ejercicio,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10285,"SOBRE PRODUCTOS PRIMARIOS, MINERALES Y VEGETALES",0.00,0,0,"1,965.00","1,965.00"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRICOLAS,0.00,0,0,829.00,829.00
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,0.00,0,0,38.00,38.00
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"61,731.60",0,61731.6,"46,443.00","46,443.00"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"5,520.00",0,5520,"11,250.00","11,250.00"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,810.00,1551082.36,1551892.36,"1,733,092.36","1,733,092.36"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"43,199.46",0,43199.46,"7,535.00","7,535.00"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,0.00,0,0,"8,722.05","8,722.05"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14220,SERVICIOS DE ENERGIA ELECTRICA,14220,SERVICIOS DE ENERGIA ELECTRICA,"662,915.01",341042.21,1003957.22,"730,401.87","730,401.87"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"30,378.00",0,30378,"20,220.00","20,220.00"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"1,574.93",0,1574.93,0.00,0.00
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,"1,308.00",0,1308,0.00,0.00
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"3,230,302.56",275518.95,3505821.51,"1,658,556.18","1,658,556.18"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"15,970,322.97",1935268.32,17905591.29,"8,435,923.03","8,435,923.03"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"4,521,574.00",815268.98,5336842.98,"642,172.38","642,172.38"
2017,12101505,MUNICIPALIDAD DE GRANADOS,1500,BAJA VERAPAZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,328291.86,328291.86,0.00,0.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"35,064.01",0,35064.01,"27,189.90","27,189.90"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,87.00,0,87,48.00,48.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,52.50,0,52.5,0.00,0.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,"1,726.50",0,1726.5,48.00,48.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,900.00,0,900,300.00,300.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"50,475.75",0,50475.75,"31,000.00","31,000.00"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,0.00,0,0,"9,650.00","9,650.00"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"2,355.00",0,2355,660.00,660.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"174,450.00",0,174450,"104,650.00","104,650.00"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"60,712.50",51100,111812.5,"51,100.00","51,100.00"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"15,315.00",0,15315,"14,355.00","14,355.00"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,0.00,0,0,50.00,50.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14220,SERVICIOS DE ENERGIA ELECTRICA,14220,SERVICIOS DE ENERGIA ELECTRICA,"1,057,661.85",0,1057661.85,"528,486.19","528,486.19"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"226,353.00",0,226353,"114,611.50","114,611.50"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,803.69,0,803.69,"1,023.19","1,023.19"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"2,209,437.91",25000,2234437.91,"1,135,632.22","1,135,632.22"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"16,067.18",0,16067.18,0.00,0.00
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,"58,815.31",46963.05,105778.36,"46,963.05","46,963.05"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"11,043,835.56",660730,11704565.56,"5,765,279.24","5,765,279.24"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"4,886,069.00",466843.02,5352912.02,"1,372,688.21","1,372,688.21"
2017,12101506,MUNICIPALIDAD DE EL CHOL,1500,BAJA VERAPAZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,132518.88,132518.88,0.00,0.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"315,000.00",0,315000,"129,374.69","129,374.69"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,"37,755.00",0,37755,"2,820.00","2,820.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"24,760.00",0,24760,"8,275.00","8,275.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,860.00,0,860,105.00,105.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"18,000.00",0,18000,"9,290.00","9,290.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10286,SOBRE PRODUCTOS PRIMARIOS AGRICOLAS,"90,600.00",0,90600,"6,410.00","6,410.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,"2,600.00",165,2765,445.00,445.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10288,SOBRE PRODUCTOS INDUSTRIALES,"27,500.00",0,27500,"2,160.00","2,160.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"145,000.00",0,145000,"97,130.00","97,130.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"875,000.00",96689.54,971689.54,"1,068,639.14","1,068,639.14"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"93,000.00",0,93000,"45,570.00","45,570.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"210,000.00",0,210000,"126,985.05","126,985.05"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"147,500.00",100,147600,"6,435.02","6,435.02"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"602,425.00",0,602425,"245,253.04","245,253.04"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"60,000.00",0,60000,"53,163.99","53,163.99"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,15000,RENTAS DE LA PROPIEDAD,15300,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,15310,ARRENDAMIENTO DE TIERRAS Y TERRENOS,"150,000.00",0,150000,"2,546.00","2,546.00"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"2,403,125.00",0,2403125,"1,231,592.12","1,231,592.12"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"300,000.00",0,300000,0.00,0.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,159300,159300,0.00,0.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"12,271,875.00",0,12271875,"6,252,440.44","6,252,440.44"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,7189831.07,7189831.07,"1,671,161.68","1,671,161.68"
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,3070327.58,3070327.58,0.00,0.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24410,DEL SECTOR PRIVADO,24410,DEL SECTOR PRIVADO,0.00,17280.25,17280.25,0.00,0.00
2017,12101507,MUNICIPALIDAD DE SAN JERONIMO,1500,BAJA VERAPAZ,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24430,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,24430,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,4699.74,4699.74,0.00,0.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"206,000.00",0,206000,"143,958.02","143,958.02"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,650.00,100,750,230.00,230.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"1,600.00",48640,50240,"56,650.00","56,650.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,32.00,0,32,0.00,0.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"4,000.00",0,4000,"6,015.00","6,015.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"100,000.00",0,100000,"71,125.00","71,125.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"70,000.00",0,70000,"25,039.28","25,039.28"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"25,000.00",0,25000,0.00,0.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"134,000.00",5500,139500,"61,135.00","61,135.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11420,DE MAQUINARIAS Y EQUIPOS,11420,DE MAQUINARIAS Y EQUIPOS,"11,000.00",0,11000,750.00,750.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"50,000.00",0,50000,"589,949.95","589,949.95"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13230,SERVICIOS EDUCACIONALES,13230,SERVICIOS EDUCACIONALES,"70,000.00",0,70000,"25,990.00","25,990.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"124,000.00",0,124000,"51,440.00","51,440.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,"8,000.00",0,8000,"3,800.00","3,800.00"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"338,000.00",42425,380425,"204,713.50","204,713.50"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"100,000.00",0,100000,"85,354.26","85,354.26"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"3,120,715.32",0,3120715.32,"1,555,985.77","1,555,985.77"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,0,0,0.00,0.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17100,DEL SECTOR PRIVADO,17110,DE PERSONAS Y UNIDADES FAMILIARES,17110,DE PERSONAS Y UNIDADES FAMILIARES,0.00,391756.16,391756.16,0.00,0.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"16,003,152.86",0,16003152.86,"7,914,288.48","7,914,288.48"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,14875611.61,14875611.61,"4,919,852.06","4,919,852.06"
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,5138640.23,5138640.23,0.00,0.00
2017,12101508,MUNICIPALIDAD DE PURULHA,1500,BAJA VERAPAZ,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24410,DEL SECTOR PRIVADO,24410,DEL SECTOR PRIVADO,0.00,562.5,562.5,0.00,0.00
